id,productName,productBarcode,productCost,productPrice,productDescription,productPicturePath,productSuperBarcode,productChildBarcode,productQuantity,productDiscountValue,productNumberOfChild,productPromotion,productAddDate,productLatsEditDate,new_tablecol,productOldCost,productOldPrice,buyFrom
36,สินค้าราคา8บาท,00008,8,8,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
37,โซดาเปลี่ยนขวด,009,9,9,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
38,สินค้าราคา9บาท,00009,9,9,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
39,น้ำเปล่าขวดใส,010,2.7,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
40,สินค้าราคา10บาท,00010,10,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
41,น้ำเปล่าขวดใหญ่,011,4.5,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
42,สินค้าราคา11บาท,00011,11,11,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
43,ขนม5บ.,012,4.5,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
44,สินค้าราคา12บาท,00012,12,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
45,ขนม10บ.,013,10,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
46,สินค้าราคา13บาท,00013,13,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
47,สินค้าราคา14บาท,00014,14,14,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
48,สินค้าราคา15บาท,00015,15,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
49,เลย์ร็อคหมึกย่างฮอตชิลลี่13กรัมx12,00208529,51,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
50,แวนิชซอง​30กรัม,03297025,8.33,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
51,ปลากระป๋องสามแม่ครัวฝาดึง155กรัมX10,0038040933095,170,170,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
52,ซุปเปอร์คลิ๊กด้ามมีด6อันX1แพ็ค,0184030200026,115,25,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
53,ปลากระป๋องสามแม่ครัวฝาดึง155กรัมx12,038040933095,175,180,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
54,แปรงออรัลบีชายนี่คลีนx12,04902430357968,139,145,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
55,ไลปอนเอฟ550มล3ถุงx8,08850002016132,383,403,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
56,น้ำยาล้างจานโปร400มล.x36,08850002022522,265,285,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
57,เนสกาแฟแคนลาเต้180มล.X30กระป๋อง,08850124025265,355,355,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
58,หมีโกลด์ไขมันต่ำผสมชาขาว140มล.X24,08850124041500,284,299,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
59,นมตราหมีโกลด์ไวท์มอลต์140มล.x24,08850124041531,284,299,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
60,ครีมพร่องไขมันคาร์เนชั่นEXTRA385กรัมx48,08850124071002,899,910,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
61,โสมอินซัน100มล.x50,08851123233026,420,420,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
62,เครื่องดื่มC-VITเลมอน140มล.x30,08851123237024,370,390,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
63,เครื่องดื่มC-VITทับทิม140มล.x30,08851123237086,370,390,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
64,หมีโกลด์ไขมันต่ำผสมถั่วขาว140มล.X24,08858705602744,287,295,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
65,"ถ่านPANASONIC GOLD AAA 1.5V4ก้อนX1แพ็ค",08887549620690,21.26,25,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
66,"พะโล้ไม้ ช.นำโชคห่อละ2บาทx20",1001011000316,22,22,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
67,ช.นำโชคพริกไทยขวด7บาทX12ขวด,1001013000130,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
68,ช.นำโชคพริกไทนเม็ด5บาทX10แพ็ค,1001013000529,35,50,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
69,น้ำจิ้มไก่ตราช้าง250มล.X12,1102011000648,270,280,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
70,ช้างซอสพริก730CCx12,1102011000747,330,340,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
71,ซอสพริกตราช้างคู่250มล.X12,1102011000846,230,250,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
72,ถั่วเขียวไร่ทิพย์500กรัมX20,1683060400257,420,430,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
73,พริกไทยป่นไร่ทิพย์60กรัมX12,1683070202667,250,260,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
74,โอวัลติน180มล.4กล่องX12แพ็ค,17612100053802,438,458,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
75,เอสเซ้นซ์ชมพู1100กรัมx6,18850002854861,689,709,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
76,เอสเซ้นซ์ผงซุปเปอร์พลัส1100กรัมx12,18850002854878,689,709,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
77,ผงซักฟอกเอสเซ้นซ์อโลเวร่า1000กรัมx12,18850002854885,689,700,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
78,แป้งแคร์ฟ้า400กรัม1+1x12,18850006598143,840,860,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
79,แป้งแคร์ชมพู400กรัม2+1x12,18850006598570,1044,1054,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
80,แป้งโพรเทคส์เฟรชx12,18850006600013,876,896,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
81,โพรเทคบลอสซัม280กรัมx12,18850006600020,876,896,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
82,แป้งโพรเทคส์ไอซี่คลู280กรัมX12,18850006601799,876,896,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
83,แป้งโพรเทคส์ดับเบิ้ลดีเฟนซ์x12,18850006604509,876,896,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
84,พรเทคเมนเจเปนนิส280กรัมx12,18850006605179,876,896,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
85,โพรเทคเมนสปอต280กรัมx12,18850006608101,876,896,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
86,ซอสหอยนางรมตราแม่ครัว150มล.x24,18850038400018,414,414,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
87,ซอสหอยนางรมตราสามแม่ครัว300มล.x12,18850038400025,324,330,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
88,ซอสหอยนางรมตราสามแม่ครัว600มล.x12,18850038400032,462,475,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
89,น้ำจิ้มสุกี้พันท้าย330กรัมx24,18850058003343,960,1000,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
90,น้ำจิ้มสุกี้พันท้าย830กรัมx12,18850058003947,997,1050,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
91,ครีมเทียมข้นหวานเบริดวิงซ์380กรัมX48,18850151065118,752,752,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
92,ครีมเทียมพร่องไขมัน385กรัมx48,18850151095115,746,750,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
93,กะทิขวดตราอัมพวา250มล6ขวดx4แพ็ค,18850161166157,390,400,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
94,น้ำยาล้างจานเป็ดม่วง900มล.x12,18850175030406,402,422,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
95,ไบก้อนเขียว600มลx12,18850175071836,927,947,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
96,ซีอิ้วขาวสูตร1ตราเด็กสมบูรณ์x12,18850206011022,408,418,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
97,ซีอิ้วขาวสูตร1ตราเด็กสมบูรณ์700ซม.X12,188502060112022,385,395,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
98,เต้าเจี้ยวสูตร1ตราเด็กสมบูรณ์800กรัมX12,18850206160027,354,374,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
99,นมแลคตาซอย300มล.6กล่องX6แพ็ค,18850267118227,278,300,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
100,นมถั่วเหลืองแลคตาซอย5บาท125มล.X60,18850267128721,247,255,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
101,แลตตาซอยจืด300มล.X36,18850267900150,278,289,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
102,แป้งข้าวเจ้าตราช้างสามเศียร500กรัมX20,18850298105005,283,290,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
103,แป้งข้าวเหนียวตราช้างสามเศียร500กรัมX20ถุง,18850298205002,373,380,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
104,ชิลด์ท็อกซ์เหลือง600มล.X12,18850360032598,862,882,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
105,ชิลด์ท้อกซ์พาวเวอกาดเหลือง300มล.x12,18850360091021,538,550,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
106,ชิลด์ท้อกซ์พาวเวอกาดเขียว300มล.x12,18850360091137,538,550,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
107,ชิลด์ท้อกซ์เหลืองไร้กลิ่น600มล.x12,18850360091434,1036,1050,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
108,ชิลด์ท้อกซ์พาวเวอกาดเขียวไร้กลิ่น600มล.x12,18850360091496,1036,1050,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
109,น้ำจิ้มไก่ตราแม่ประนอม260มล.x24,18850487037148,529,539,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
110,แป้งน้ำมองเล่ย่ะx12,18850530021001,120,135,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
111,น้ำปลาทิพรสขวด700ซีซีX12,18850545777559,330,350,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
112,"น้ำมันปาล์มขวด ตราโอลีน1ลิตรX12",18850635001335,315,335,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
113,เบบี้เลิฟเดย์เพ็นxxlจำนวน6แพ็ค,18850709200398,338,350,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
114,เบบี้เลิฟxl3ชิ้นx4ห่อ6แพ็ค,18850709761141,338,345,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
115,ครีมเทียมข้นหวานพาเลชหลอด195กรัมX12,18850762050329,219,220,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
116,ไวตามิ้นต์ทูโกดับเบิลแบรค300มล.X24,18851028001147,288,290,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
117,"ไวตามิลค์ทูโกDOUBLE BLACK300มล.x12",18851028001208,147,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
118,ไวตามิ้ลค์ดับเบิ้ลเบล็ค180มลx48,18851028001246,315,325,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
119,ไวตามิลค์ทูโกออริจินัล300มล.X12,18851028001253,147,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
120,ไวตามิลค์ออริจินัลUHT200มล.x48,18851028001260,318,320,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
121,ไวตามิลทูโกดัลเบิลช็อค300มล.X24,18851028002144,284,290,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
122,ไวตามิลค์ทูโกดับเบิลช็อก300มล.X12,18851028002151,147,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
123,ไวตามิ้ลค์ชาไทย300มล.X24,18851028002243,284,295,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
124,ไวตามิ้ลค์ชาไทย300มล.X12,18851028002250,147,150,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
125,ไวตามิล์ทูโกสูตรกลมกล่อม300มล.x24,18851028002359,284,290,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
126,ไวตามิ้ลค์ทูโกสูตรกลมกล่อม300มล.X24,18851028002366,284,290,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
127,ไวตามิ้ลค์ทูโกสูตรกลมกล่อม300มล.X12,18851028002373,147,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
128,"ไวตามิลค์ สูตรกลมกล่อม 300มล.x36 กล่อง",18851028002380,288,310,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
129,ไวตามิ้ลค์ออริจินัลUHT250มล.X36,18851028110016,258,290,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
130,ไวตามิ้ลค์ทูโกออริจินัล300มล.X24,18851028140020,284,310,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
131,ไวตามิลค์ทูโกออริจินัลฝาเกลียวX24,18851028140037,284,290,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
132,ดัชมิลค์รสสตอเบอรี่180มล.X48,18851717040013,368,395,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
133,นมเปรี้ยวดัชมิลล์ส้ม180มล.X48,18851717040020,379,395,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
134,ดัชมิลล์นมเปรี้ยว180มล.รสผลไม้รวมX48,18851717040037,368,398,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
135,นมเปรี้ยวดัชมิลล์รสบลูเบอร์รี่180มล.X48,18851717040242,368,395,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
136,แอทแทค3D1800กรัมx6,18851818054872,753,773,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
137,แอทแทคอีซี่เซ็กซี่สวีท800กรัมX8,18851818208978,299,330,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
138,แอทแทคอีซี่ซากุระสวีท800กรัมX8,18851818209012,299,330,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
139,โอโม่พลัส1700กรัมX6,18851932178683,648,688,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
140,ปรับผ้านุ่มคอมฟอร์ทฟ้า580มล3ถุงx8,18851932183144,299,310,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
141,ปรับผ้านุ่มคอมฟอร์ทชมพู580มล3ถุง8แพ็ค,18851932183168,299,310,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
142,ปรับผ้านุ่มคอมฟอร์ทม่วง580มล3ถุงx8,18851932183175,299,310,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
143,บรีสเอกเซล850กรัมx12,18851932214664,766,775,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
144,โอโม900กรัมx8,18851932224953,326,335,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
145,บรีสเอ็กเซลลิควิคคอมฟอร์ท700มลx12,18851932257036,555,660,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
146,บรีสเอกเซล850กรัมX12,18851932262450,773,793,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
147,"โอโม ซันชายน์900กรัมx8",18851932371657,316.69,320,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
148,บรีสเอกเซลน้ำ750มลx12,18851932382011,558,588,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
149,ซัลไลต์ถุง330มล3ถุงx8,18851932384237,395,420,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
150,บรีสเอกเซลผงซักฟอก1500กรัมx6,18851932389119,620,650,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
151,บรีสเอกเซลลิควิคถุง700มลx12,18851932390696,555,575,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
152,ซันไลต์ซากุระ300มลถุง3x8,18851932407417,402,422,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
153,ซันไลต์ถุงเนเจอร์300มล3ถุงx8,18851932407424,402,422,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
154,โทมิล้างห้องน้ำม่วง850มล3ขวดx4,18851989040131,347,367,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
155,"หงส์ทอง35 700mlX12",18852388000610,2844,2895,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
156,"หงษ์ทอง35 350ml.X12",18852388000627,1584,1595,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
157,นมเปรี้ยวดัชมิลล์มิกเบอรี่180มลx48,18853002302042,368,395,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
158,นมดัชมิลล์ซีเล็คเต็ดรสกาแฟ180มล./48,18853002307313,380,390,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
159,นมดีน่าไรซเบอรี่(น้ำตาลน้อย)180มล.X48,18853002308761,378,380,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
160,สุราขาว30ดีกรีตรารวงข้าว625มลx12,18854795000450,1047,1080,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
161,คาราบาวแดง150ml.1ลังX5แพ็ค,18855790000018,415,425,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
162,"ซี ิ้วขาวตราเรือ700มล.x12",18856537000025,356,360,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
163,นมตราหมีโกลด์โกจิเบอร์รี่140มล.X24,18858705606633,284,299,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
164,ผึ้งน้ำมันขวด1ลิตรx12,18858741400066,297,317,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
165,น้ำมันปาล์มตราโบนัส1ลิตรX12,18858776301086,320,330,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
166,ไจโก๊ะจังบูมๆป๊อปปี้แคนดี้4กรัมX12,18859352600494,48,50,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
167,น้ำปลาแท้ตราชินสุฟู้ดส์650มล.x12,18936017367470,318,320,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
168,อายิโนโมต๊ะ500กรัม,210010017848,48,52,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
169,ชาขาวเพียวริคุมิกเบอร์รี่350มล.x6,210112001349,55,60,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
170,แป้งมันปลามังกร480กรัมx40,2102012000141,461,461,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
171,ยาสีฟันวิเศษนิยม40กรัมX10,2348015000126,114,120,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
172,"เอสเพลย์​ กามิกาเซ่",251912728852,8.16,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
173,กะทิอัมพวา1000มล.x12,28850161166147,583,590,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
174,ซีอิ้วขาวเห็ดหอมตราเด็กสมบูรณ์300มลx24,28850206010121,535,555,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
175,ซีอิ้วขาวสูตร1ตราเด็กสมบูรณ์300มลx24,28850206011128,454,460,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
176,"เต้าเจี้ยวสูตร1 350กรัมx24",28850206160123,422,450,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
177,น้ำมันถั่วเหลืองตราองุ่น1ลิตรX12,28850210000033,411,456,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
178,"สปายไวน์คูลเลอร์คลาสสิค ขวด275มล*24ขวด",28850382400006,590,635,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
179,"สปายไวน์คูลเลอร์เรด ขวด275มล*24ขวด",28850382500003,585,650,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
180,มาม่าหมูสับ60กรัมx6ลัง,28850987101278,863,883,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
181,มาม่าต้มยำกุ้ง55กรัมx6ลัง,28850987101292,863,883,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
182,นมเปรี้ยวดัชมิลล์คิดส์90มลรสส้มX48,28851717040201,190,199,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
